,MisconceptionId,MisconceptionName,response
1416,1416,Adds instead of multiplies,"<Construct Name>Combine terms involving multiplication in summation notation </Construct Name>

<Subject Name>Summation Notation and Series </Subject Name>

<Question>Simplify the expression:
\[
\sum_{n=1}^{3} (n \times 2)
\]
</Question> 

<Correct Answer>\( 12 \) </Correct Answer>

<Incorrect Answer>\( 9 \) </Incorrect Answer>


<Construct Name>Calculate area using the formula for the area of a rectangle </Construct Name>

<Subject Name>Geometry: Area and Perimeter </Subject Name>

<Question>Calculate the area of a rectangle with a length of 3 units and a width of 5 units. </Question>

<Correct Answer>\( 15 \text{ units}^2 \) </Correct Answer>

<Incorrect Answer>\( 8 \text{ units}^2 \) </Incorrect Answer>


<Construct Name>Multiply coefficients while simplifying algebraic expressions </Construct Name>

<Subject Name>Simplifying Expressions </Subject Name>

<Question>Simplify the expression:
\[
3c \times 2c
\]
</Question> 

<Correct Answer>\( 6c^2 \) </Correct Answer>

<Incorrect Answer>\( 5c^2 \) </Incorrect Answer>


"
1417,1417,When solving an equation forgets to eliminate the coefficient in front of the variable in the last step,"<Construct Name>Solve quadratic equations by taking square roots </Construct Name>
<Subject Name>Solving Quadratic Equations </Subject Name>
<Question>Solve for \( x \): \( 3x^2 = 27 \) </Question> 
<Correct Answer>\( x = \pm 3 \) </Correct Answer>
<Incorrect Answer>\( x = \pm 9 \) </Incorrect Answer>


<Construct Name>Evaluate expressions involving division with missing variables </Construct Name>
<Subject Name>Division and Simplification of Algebraic Expressions </Subject Name>
<Question>A variable \( y \) satisfies \( 6y = 18 \). What is the value of \( y \)? </Question> 
<Correct Answer>\( y = 3 \) </Correct Answer>
<Incorrect Answer>\( y = 18 \) </Incorrect Answer>


<Construct Name>Rearrange formulae to make a variable the subject </Construct Name>
<Subject Name>Rearranging Formulae </Subject Name>
<Question>Rearrange the formula \( P = 3Q + 5 \) to solve for \( Q \) when \( P = 20 \). What is the value of \( Q \)? </Question> 
<Correct Answer>\( Q = 5 \) </Correct Answer>
<Incorrect Answer>\( Q = 15 \) </Incorrect Answer>
"
1418,1418,"When the dividend is a mixed number and the divisor is an integer, thinks they only perform the calculation with the integers.","<Construct Name>Divide mixed number fractions in the form: Fraction ÷ Integer </Construct Name>

<Subject Name>Dividing Fractions </Subject Name>

<Question>\(
3 \frac{1}{2} \div 2 
\)
Which of the following is a correct way to write the answer to this calculation? </Question>

<Correct Answer>\( 1 \frac{3}{4} \) </Correct Answer>

<Incorrect Answer>\( 1 \frac{1}{2} \) </Incorrect Answer>
"
1419,1419,Believes any lines that cross are perpendicular,"<Construct Name>Recognize perpendicular lines</Construct Name>  
<Subject Name>Basic Geometry</Subject Name>  
<Question>Consider two lines, AB and CD, that intersect at point P in the figure below. Find out if these lines are perpendicular:
![A simple drawing shows two lines, AB and CD, crossing each other at point P, but forming an obtuse and an acute angle.]()</Question>  
<Correct Answer>The lines AB and CD are not perpendicular since they do not form right angles.</Correct Answer>  
<Incorrect Answer>The lines AB and CD are perpendicular because they cross.</Incorrect Answer>  

---

<Construct Name>Identify angle types at intersections</Construct Name>  
<Subject Name>Basic Geometry</Subject Name>  
<Question>Look at the diagram where lines EF and GH intersect at point Q. Determine the nature of the angles formed at Q:
![Two lines, EF and GH, intersect at point Q, forming angles that are not 90 degrees.]()</Question>  
<Correct Answer>The angles formed are neither right angles nor perpendicular.</Correct Answer>  
<Incorrect Answer>The angles formed are perpendicular because the lines intersect.</Incorrect Answer>  

---

<Construct Name>Understanding intersecting lines</Construct Name>  
<Subject Name>Geometry - Lines and Angles</Subject Name>  
<Question>Determine if the lines MN and OP, intersecting at R, are perpendicular:
![The diagram shows lines MN and OP intersecting at point R. The angles formed do not equal 90 degrees.]()</Question>  
<Correct Answer>The lines MN and OP are not perpendicular because the intersecting angles are not 90 degrees.</Correct Answer>  
<Incorrect Answer>The lines MN and OP are perpendicular because they intersect at point R.</Incorrect Answer>  

---

<Construct Name>Differentiate between intersecting and perpendicular lines</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>Is the intersection between lines ST and UV at point L perpendicular?:
![In the image, lines ST and UV cross over each other at point L without forming 90-degree angles.]()</Question>  
<Correct Answer>The intersection is not perpendicular as none of the angles at point L are right angles.</Correct Answer>  
<Incorrect Answer>The intersection is perpendicular because lines ST and UV cross at point L.</Incorrect Answer>
"
1420,1420,"Believes that when eliminating a variable, regardless of the signs of the terms with matching coefficients, we subtract the equations","<Construct Name>Recognise whether to add or subtract systems of equations to eliminate a variable</Construct Name>

<Subject Name>Solving Systems of Linear Equations</Subject Name>

<Question>Consider the following pairs of simultaneous equations where you need to eliminate variable \( y \). What operation do you need to perform to achieve this?
\[
\begin{array}{cc}
\text{Pair 1} & \text{Pair 2} \\
3x + 2y = 12 & 4x - 3y = 14 \\
5x - 2y = 20 & -4x + 3y = 10
\end{array}
\]
</Question>

<Correct Answer>Add Pair 1: \((3x + 2y = 12) + (5x - 2y = 20)\) to eliminate \( y \) \newline
Add Pair 2: \((4x - 3y = 14) + (-4x + 3y = 10)\) to eliminate \( y \)</Correct Answer>

<Incorrect Answer>Subtract Pair 1: \((3x + 2y = 12) - (5x - 2y = 20)\) to eliminate \( y \) \newline
Subtract Pair 2: \((4x - 3y = 14) - (-4x + 3y = 10)\) to eliminate \( y \)</Incorrect Answer>
"
1421,1421,"When factorising into double brackets, finds the sum of two values which give the non variable term in the expression rather than the product","<Construct Name>Factorise a quadratic expression in the form x² + bx + c </Construct Name>  
<Subject Name>Factorising into a Double Bracket </Subject Name>  
<Question>When \( x^{2}+11 x+30 \) is factorised, what will appear in the box below? ![\( (x+5) \square \)]() </Question>  
<Correct Answer>\( (x+6) \) </Correct Answer>  
<Incorrect Answer>\( (x+35) \) </Incorrect Answer>  

<Construct Name>Factorise a quadratic expression in the form x² + bx + c </Construct Name>  
<Subject Name>Factorising into a Double Bracket </Subject Name>  
<Question>When \( x^{2}+10 x+21 \) is factorised, what will appear in the box below? ![\( (x+3) \square \)]() </Question>  
<Correct Answer>\( (x+7) \) </Correct Answer>  
<Incorrect Answer>\( (x+24) \) </Incorrect Answer>  

<Construct Name>Factorise a quadratic expression in the form x² + bx + c </Construct Name>  
<Subject Name>Factorising into a Double Bracket </Subject Name>  
<Question>When \( x^{2}+14 x+48 \) is factorised, what will appear in the box below? ![\( (x+6) \square \)]() </Question>  
<Correct Answer>\( (x+8) \) </Correct Answer>  
<Incorrect Answer>\( (x+54) \) </Incorrect Answer>  
"
1422,1422,Does not recognise km as a unit of length ,"<Construct Name>Units of Length and Conversion</Construct Name>

<Subject Name>Distance and Measurement</Subject Name>

<Question>Lucy is planning a road trip. The total distance she needs to travel is \( 3000 \) meters. However, the map she is using only shows distances in kilometers. How many kilometers will Lucy need to travel? Given these options, which is definitely not a valid conversion: 3 km, 30 km, 0.3 km, or 0.03 km?</Question>

<Correct Answer>0.03 km</Correct Answer>

<Incorrect Answer>3 km</Incorrect Answer>
"
1423,1423,Struggles to estimate 3D volume,"<Construct Name>Estimating the Volume of 3D Shapes</Construct Name>  
<Subject Name>Geometry and Measurement</Subject Name>  
<Question>Estimate the volume of a rectangular prism with dimensions 5 cm by 3 cm by 2 cm.</Question>  
<Correct Answer>The volume is approximately 30 cubic centimeters.</Correct Answer>  
<Incorrect Answer>The volume might be around 10 cubic centimeters.</Incorrect Answer>  
"
1424,1424,Thinks numbers greater than 1 cannot be converted into fractions,"<Construct Name>Understanding and Creating Mixed Numbers</Construct Name>

<Subject Name>Fractions and Mixed Numbers</Subject Name>

<Question>Express the whole number \( 3 \frac{1}{2} \) as an improper fraction.</Question>

<Correct Answer>\( \frac{7}{2} \)</Correct Answer>

<Incorrect Answer>Not possible as it is greater than \( 1 \)</Incorrect Answer>
"
1425,1425,Believes two lines of the same length are parallel,"<Construct Name>Recognising parallel lines through slope</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>Consider two line segments on a coordinate plane. Line segment AB is four units long, running from point A at (1, 1) to point B at (5, 1). Line segment CD is also four units long, running from point C at (2, 2) to point D at (6, 3). Are lines AB and CD parallel?</Question>  
<Correct Answer>No, lines AB and CD are not parallel. Parallel lines must have the same slope, and these lines do not.</Correct Answer>  
<Incorrect Answer>Yes, lines AB and CD are parallel because they are the same length.</Incorrect Answer>  
"
1426,1426,Thinks rule for calculating interior angles only applies to regular polygons,"<Construct Name>Determining the measure of individual interior angles in polygons</Construct Name>  
<Subject Name>Angles in Polygons</Subject Name>  
<Question>Determine the measure of one interior angle of the irregular heptagon given here. ![Image of an irregular heptagon]()</Question>  
<Correct Answer>The sum of the interior angles of a heptagon is \( (7-2) \times 180^{\degree} = 900^{\degree} \). As this is an irregular heptagon, individual angles cannot be determined without more information.</Correct Answer>  
<Incorrect Answer>The interior angle cannot be calculated without all sides and angles being equal, which they are not, hence there isn't enough information.</Incorrect Answer>  
"
1427,1427,Believes cube numbers are just multiples of 3,"<Construct Name>Understanding cube numbers</Construct Name>
<Subject Name>Number Patterns and Sequences</Subject Name>
<Question>Find the cube of the integer that comes immediately after 2 in the sequence of natural numbers.</Question>
<Correct Answer>\( 27 \)</Correct Answer>
<Incorrect Answer>\( 6 \)</Incorrect Answer>
"
1428,1428,"Does not understand the meaning of ""value""","<Construct Name>Understanding the value of digits in decimals</Construct Name>  
<Subject Name>Decimals</Subject Name>  
<Question>What is the value of the \( 4 \) in the decimal number \( 5.047 \) ?</Question>  
<Correct Answer>\( 0.04 \) </Correct Answer>  
<Incorrect Answer>\( 4 \) </Incorrect Answer>  

<Construct Name>Understanding the value of variable terms in expressions</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>For the expression \( 5x + 3y \), when \( x = 2 \) and \( y = 4 \), what is the value of the term \( 3y \) ?</Question>  
<Correct Answer>\( 12 \) </Correct Answer>  
<Incorrect Answer>\( 3 \) </Incorrect Answer>  

<Construct Name>Understanding the absolute value</Construct Name>  
<Subject Name>Absolute Value</Subject Name>  
<Question>What is the absolute value of \(-8\) ?</Question>  
<Correct Answer>\( 8 \) </Correct Answer>  
<Incorrect Answer>\( -8 \) </Incorrect Answer>
"
1429,1429,Believes equivalent fractions are formed with addition not multiplication,"<Construct Name> $$Combine unlike fractions to form equivalent fractions$$ </Construct Name>

<Subject Name> $$Equivalent Fractions$$ </Subject Name>

<Question> $$Find an equivalent fraction for \(\frac{3}{5}\) by changing the denominator to \(15\).$$ </Question>

<Correct Answer> $$\frac{3}{5} = \frac{9}{15}$$ </Correct Answer>

<Incorrect Answer> $$\frac{3}{5} = \frac{8}{15}$$ </Incorrect Answer>
"
1430,1430,Does not recognise that the intersection of a Venn diagram represents those belonging to both sets,"<Construct Name>Identify Common Elements in Overlapping Sets of a Venn Diagram</Construct Name>

<Subject Name>Set Theory and Venn Diagrams</Subject Name>

<Question>You are given two sets: \( A = \{ \text{multiples of 2 up to 20} \} \) and \( B = \{ \text{multiples of 3 up to 20} \} \). Draw a Venn diagram and identify the region where the number \( 6 \) belongs.</Question>

<Correct Answer>The intersection region of sets A and B</Correct Answer>

<Incorrect Answer>Only in set A</Incorrect Answer>

"
1431,1431,"Believes you add the whole to the numerators, ignoring denominators, when adding a mixed number to a proper fraction with the same denominator.","<Construct Name>Adding fractions involving mixed number fractions with the same denominator</Construct Name> 

<Subject Name>Adding and Subtracting Fractions</Subject Name> 

<Question>\( 2 \frac{3}{5} + \frac{2}{5} \)  
Calculate the sum. </Question> 

<Correct Answer>\( 3 \) </Correct Answer> 

<Incorrect Answer>\( 7 \) </Incorrect Answer> 
"
