,MisconceptionId,MisconceptionName,response
226,226,Thinks rectangles have line symmetry in the diagonals ,"<Construct Name>Identify or mark lines of symmetry on a shape </Construct Name>
<Subject Name>Line Symmetry </Subject Name>
<Question>![A rectangle]() How many lines of symmetry does this shape have? </Question> 
<Correct Answer>\( 2 \) </Correct Answer>
<Incorrect Answer>\( 4 \) </Incorrect Answer>
"
227,227,Ignores a more than question and just states one of the values,"<Construct Name>Interpret numbers in a frequency table </Construct Name>
<Subject Name>Averages and Range from Frequency Table </Subject Name>
<Question>The frequency table shows the number of books read by students in a month. How many more students read \( 3 \) books than those who read \( 1 \) book? ![\begin{tabular}{|c|c|}
\hline Number of Books & Frequency \\
\hline \( 1 \) & \( 7 \) \\
\hline \( 2 \) & \( 5 \) \\
\hline \( 3 \) & \( 12 \) \\
\hline \( 4 \) & \( 6 \) \\
\hline
\end{tabular}]() </Question> 
<Correct Answer>\( 5 \) </Correct Answer>
<Incorrect Answer>\( 12 \) </Incorrect Answer>
"
228,228,Divides rather than subtracts when given the command 'less than',"<Construct Name>Find 1,000 less than a given number </Construct Name>
<Subject Name>Place Value </Subject Name>
<Question>What number is \( 1,000 \) less than \( 45,678 \) ? </Question> 
<Correct Answer>\( 44,678 \) </Correct Answer>
<Incorrect Answer>\( 45.678 \) </Incorrect Answer>
"
229,229,Does not account for scale on diagram,"<Construct Name>Calculate missing lengths of shapes by counting squares </Construct Name>
<Subject Name>Perimeter </Subject Name>
<Question>Sarah is trying to find the length of a side of a rectangle. ![A rectangle with one side, length 4 squares, labelled 8cm. The side labelled with the red star is 2 squares in length.]() What should replace the star? </Question> 
<Correct Answer>\( 4 \mathrm{~cm} \) </Correct Answer>
<Incorrect Answer>\( 2 \mathrm{~cm} \) </Incorrect Answer>
"
230,230,Thinks 1l = 1 cubic metre,"<Construct Name>Convert between l and m³ </Construct Name>
<Subject Name>Volume and Capacity Units </Subject Name>
<Question>\( 5 \) litres \( =\square \) cubic metres </Question> 
<Correct Answer>\( 0.005 \) </Correct Answer>
<Incorrect Answer>\( 5 \) </Incorrect Answer>
"
231,231,Thinks we can't write an equivalent multiplication sum for a division sum by using a reciprocal,"<Construct Name>Convert division into multiplication using reciprocals </Construct Name>
<Subject Name>Fractions and Division </Subject Name>
<Question>Simplify the expression: \( \frac{3}{4} \div \frac{2}{3} \) </Question> 
<Correct Answer>\( \frac{3}{4} \times \frac{3}{2} = \frac{9}{8} \) </Correct Answer>
<Incorrect Answer>\( \frac{3}{4} \div \frac{2}{3} = \frac{3}{4} \) </Incorrect Answer>
"
232,232,"When dividing by a fraction, switches to multiplication without also using the reciprocal","<Construct Name>Divide by a fraction </Construct Name>
<Subject Name>Fraction Division </Subject Name>
<Question>\( \frac{3}{4} \div \frac{2}{5} = \) </Question> 
<Correct Answer>\( \frac{3}{4} \times \frac{5}{2} = \frac{15}{8} \) </Correct Answer>
<Incorrect Answer>\( \frac{3}{4} \times \frac{2}{5} = \frac{6}{20} = \frac{3}{10} \) </Incorrect Answer>
"
233,233,"Cannot estimate the relative volume order, for different objects","<Construct Name>Estimate the volume or capacity of an object </Construct Name>
<Subject Name>Volume of Prisms </Subject Name>
<Question>Each of these measurements matches one of these objects. ![An image of 4 objects and 4 measurements. The objects are a teacup, a shoebox, a refrigerator, and a pencil case. And, the measurements are 250 cm^3, 1500 cm^3, 300,000 cm^3, and 500 cm^3.]() Which measurement most likely matches the teacup? </Question> 
<Correct Answer>\( 250 \mathrm{~cm}^{3} \) </Correct Answer>
<Incorrect Answer>\( 300,000 \mathrm{~cm}^{3} \) </Incorrect Answer>
"
234,234,Subtracts instead of adds,"<Construct Name>Calculate the sum of two vectors given in component form </Construct Name>  
<Subject Name>Vector Addition </Subject Name>  
<Question>Find the resultant vector of \(\mathbf{a} = \langle 3, 4 \rangle\) and \(\mathbf{b} = \langle 1, 2 \rangle\). </Question>  
<Correct Answer>\(\langle 4, 6 \rangle\) </Correct Answer>  
<Incorrect Answer>\(\langle 2, 2 \rangle\) </Incorrect Answer>  
"
235,235,Thinks adjacent angles are equal,"<Construct Name>Properties of adjacent angles on a straight line </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>In the diagram below, angle \( \angle ABC \) is adjacent to angle \( \angle CBD \) on a straight line. If \( \angle ABC = 70^\circ \), what is the measure of \( \angle CBD \)? </Question>  
<Correct Answer>\( \angle CBD = 110^\circ \) </Correct Answer>  
<Incorrect Answer>\( \angle CBD = 70^\circ \) </Incorrect Answer>  
"
236,236,Thinks corresponding angles sum to 180 degrees,"<Construct Name>Find missing angles on parallel lines using corresponding angles </Construct Name>  
<Subject Name>Angle Facts with Parallel Lines </Subject Name>  
<Question>Calculate the missing angle: ![Two parallel horizontal lines with a transversal. The upper interior angle to the left of the transversal is marked '85'. The angle to the left of the transversal and lying below the lower parallel line is marked '?'. ]() </Question>  
<Correct Answer>\( 85^{\circ} \) </Correct Answer>  
<Incorrect Answer>\( 95^{\circ} \) </Incorrect Answer>  
"
237,237,Believes a line of best fit can be drawn on a scatter graph with no relationship or correlation,"<Construct Name>Determine the presence of correlation in scatter plots </Construct Name>  
<Subject Name>Statistics and Data Analysis </Subject Name>  
<Question>Examine the scatter plot below and determine if a line of best fit can be drawn. ![A scatter plot with random points scattered across the graph with no discernible pattern or trend.]() </Question>  
<Correct Answer>No line of best fit should be drawn as there is no correlation between the variables. </Correct Answer>  
<Incorrect Answer>A line of best fit can be drawn through the points. </Incorrect Answer>  
"
238,238,"When finding the mean of the data in a stem and leaf diagram, thinks you find the mean of the stem numbers","<Construct Name>Calculate the mean from a stem and leaf diagram </Construct Name>  
<Subject Name>Statistics </Subject Name>  
<Question>Given the following stem and leaf diagram, find the mean of the data:

Stem | Leaf  
5    | 2 4 6  
6    | 1 3 7  
7    | 0 5  

(Note: The stem represents the tens digit and the leaf represents the units digit.)  
</Question>  
<Correct Answer>The mean is \( 61.5 \). </Correct Answer>  
<Incorrect Answer>The mean is \( 6 \). </Incorrect Answer>  
"
239,239,Finds a common multiple but not the lowest common multiple,"<Construct Name>Recognise when to find the Lowest Common Multiple to solve a problem </Construct Name>
<Subject Name>Multiples and Lowest Common Multiple </Subject Name>
<Question>Two buses leave a station at the same time. One bus returns to the station every \( 18 \) minutes, and the other returns every \( 24 \) minutes. After how many minutes will both buses return to the station at the same time? To solve this problem, you need to work out the \( _____ \) of \( 18 \) and \( 24 \). </Question>
<Correct Answer>Lowest Common Multiple </Correct Answer>
<Incorrect Answer>Product </Incorrect Answer>
"
240,240,"Misunderstands how to calculate the lower bound in a division, believes it is found by dividing both upper bounds","<Construct Name>Calculate the lower bound of a division involving measurements with given tolerances </Construct Name>
<Subject Name>Bounds and Approximations </Subject Name>
<Question>A rectangle has a length of \( 8.2 \mathrm{~cm} \) (to the nearest \( 0.1 \mathrm{~cm} \)) and a width of \( 3.4 \mathrm{~cm} \) (to the nearest \( 0.1 \mathrm{~cm} \)). Calculate the lower bound of the ratio of the length to the width. </Question> 
<Correct Answer>The lower bound of the length is \( 8.15 \mathrm{~cm} \) and the upper bound of the width is \( 3.45 \mathrm{~cm} \). Therefore, the lower bound of the ratio is \( \frac{8.15}{3.45} \approx 2.36 \). </Correct Answer>
<Incorrect Answer>The lower bound of the ratio is calculated by dividing the upper bounds: \( \frac{8.25}{3.45} \approx 2.39 \). </Incorrect Answer>
"
241,241,Thinks co-interior angles sum to 360 degrees,"<Construct Name>Co-interior angles on parallel lines</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>In the diagram below, lines \(AB\) and \(CD\) are parallel. If angle \(x\) is \(110^\circ\), what is the measure of angle \(y\)?</Question>  
<Correct Answer>\(70^\circ\)</Correct Answer>  
<Incorrect Answer>\(250^\circ\)</Incorrect Answer>  
"
242,242,Thinks the hundred thousands column is the ten thousands column,"<Construct Name>Recognise the place value of each digit in integers </Construct Name>
<Subject Name>Place Value </Subject Name>
<Question>What is the value of the \( 4 \) in the number
\[
4,582,193 \text { ? }
\] </Question> 
<Correct Answer>\( 4,000,000 \) </Correct Answer>
<Incorrect Answer>\( 400,000 \) </Incorrect Answer>
"
243,243,Identifies a common factor but not the highest common factor,"<Construct Name>Finding the Highest Common Factor (HCF) of two numbers </Construct Name>
<Subject Name>Number Theory </Subject Name>
<Question>Find the highest common factor of 18 and 24. </Question>
<Correct Answer>The highest common factor of 18 and 24 is 6. </Correct Answer>
<Incorrect Answer>The highest common factor of 18 and 24 is 2. </Incorrect Answer>
"
244,244,Believes the solution of mx + c = 0 is x = m,"<Construct Name>Solving Linear Equations</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Solve the equation \( 5x + 10 = 0 \).</Question>  
<Correct Answer>\( x = -2 \)</Correct Answer>  
<Incorrect Answer>\( x = 5 \)</Incorrect Answer>  
"
245,245,Does not realise that to maintain balance in an equation they must add or subtract the same amount from both sides,"<Construct Name>Solve linear equations with the variable appearing on both sides </Construct Name>
<Subject Name>Linear Equations </Subject Name>
<Question>Consider the equation \( 5x + 3 = 2x + 9 \). What is the value of \( x \)? </Question>
<Correct Answer>\( x = 2 \) </Correct Answer>
<Incorrect Answer>\( x = 6 \) </Incorrect Answer>
"
246,246,Does not think a kilogram is a unit of mass,"<Construct Name>Convert between units of mass (e.g., grams to kilograms) </Construct Name>
<Subject Name>Measurement and Units </Subject Name>
<Question>Sarah has a bag of flour that weighs \( 2500 \) grams. She needs to convert this weight into kilograms. What is the weight of the flour in kilograms? </Question> 
<Correct Answer>\( 2.5 \) kilograms </Correct Answer>
<Incorrect Answer>\( 2500 \) kilograms </Incorrect Answer>
"
247,247,Found the percentage but added it to 100%,"<Construct Name>Calculate percentage increase or decrease of an amount </Construct Name>  
<Subject Name>Percentages </Subject Name>  
<Question>A jacket originally costs $100. It is now on sale for 20% off. What is the sale price of the jacket? </Question>  
<Correct Answer>$80 </Correct Answer>  
<Incorrect Answer>$120 </Incorrect Answer>  
"
248,248,Believes a pie chart makes 360% not 360 degrees,"<Construct Name>Interpret a pie chart </Construct Name>
<Subject Name>Pie Chart </Subject Name>
<Question>A survey was conducted to find out the preferred mode of transport among students: bus, car, and bicycle. The pie chart shows that the angle for car is \( 144 \) degrees. What percentage of students prefer traveling by car? </Question>
<Correct Answer>\( 40 \% \) of the students prefer traveling by car </Correct Answer>
<Incorrect Answer>\( 144 \% \) of the students prefer traveling by car </Incorrect Answer>
"
249,249,Does not understand a denominator represents equal parts,"<Construct Name>Identify unit fractions when part of a shape </Construct Name>
<Subject Name>Fractions of a Whole </Subject Name>
<Question>What fraction of the circle is shaded? ![A circle divided into four unequal parts, with one of the smaller parts shaded.]() </Question> 
<Correct Answer>\( \frac{1}{4} \) </Correct Answer>
<Incorrect Answer>\( \frac{1}{3} \) </Incorrect Answer>
"
250,250,Believes a fraction cannot have a numerator of 0,"<Construct Name>Understanding fractions with a numerator of 0 </Construct Name>  
<Subject Name>Fractions </Subject Name>  
<Question>What is the value of the fraction \(\frac{0}{5}\)? </Question>  
<Correct Answer>\( 0 \) </Correct Answer>  
<Incorrect Answer>Undefined or not possible </Incorrect Answer>  
"
251,251,"Includes a data point with the value, when asked to find the number of data points below a value","<Construct Name>Interpret continuous data using a line graph </Construct Name>  
<Subject Name>Time Series and Line Graphs </Subject Name>  
<Question>How many months have an average temperature below 25⁰C? ![A line graph with title ""Monthly Average temperatures for Zakynthos, Greece. (⁰C)"". The x-axis is labelled with the first letter of every month of the year and is titled ""months"". The y-axis is titled ""Average temperature (⁰C)"" and the scale is labelled from 18 to 34 in steps of 2. The following points are plotted and joined together: (J, 18), (F, 20), (M, 21), (A, 22), (M, 23), (J, 25), (J, 29), (A, 32), (S, 27), (O, 22), (N, 20), (D, 18).]() </Question>  
<Correct Answer>\( 8 \) </Correct Answer>  
<Incorrect Answer>\( 9 \) </Incorrect Answer>  
"
252,252,Does not think 'other' is an acceptable category for data,"<Construct Name>Construct a bar chart with categorical data </Construct Name>  
<Subject Name>Data Representation </Subject Name>  
<Question>A survey was conducted to find out the favorite fruits of students in a class. The results are as follows: Apples: 10, Bananas: 8, Oranges: 6, Grapes: 5, Other: 3. Draw a bar chart to represent this data. What is missing from this bar chart? </Question>  
<Correct Answer>The title of the chart </Correct Answer>  
<Incorrect Answer>Other needs to specify which fruits are included </Incorrect Answer>  
"
