,MisconceptionId,MisconceptionName,response
862,862,Does not understand equivalent ratios,"<Construct Name>Understanding and Creating Equivalent Ratios </Construct Name>  
<Subject Name>Ratios and Proportions </Subject Name>  
<Question>You are baking cookies and the recipe calls for 2 cups of sugar for every 3 cups of flour. How many cups of sugar do you need if you use 9 cups of flour? </Question>  
<Correct Answer>If there are 2 cups of sugar for every 3 cups of flour, then the ratio of sugar to flour is 2:3. To find the amount of sugar needed for 9 cups of flour, set up an equivalent ratio:  
\(\frac{2}{3} = \frac{x}{9}\)  
Cross-multiply to solve for \(x\):  
\(2 \times 9 = 3 \times x\)  
\(18 = 3x\)  
\(x = 6\)  
Thus, you need 6 cups of sugar. </Correct Answer>  
<Incorrect Answer>The misconception may lead to solving the problem by misinterpreting the ratio as only involving constant numbers multiplied by each other, or failing to set up the equivalent ratio. The student might say:  
""Since 2 cups of sugar and 3 cups of flour is the initial ratio, for 9 cups of flour you simply need to add 3 cups of sugar each time:  
So, \(9 / 3 = 3\), then \(3 \times 2 = 6\), but if misunderstood as 2 cup cycles it looks like \(2 + 2 = 4\).""  
This leads incorrectly to saying you need 'only 4 cups of sugar,' harkening back to counting the ratio's integer components as multiples. </Incorrect Answer>  
"
863,863,Believes inequalities can only include integers,"<Construct Name>Solve quadratic inequalities where solutions to the inequality may be non-integer values</Construct Name>  
<Subject Name>Quadratic Inequalities</Subject Name>  
<Question>Determine the solution set for the inequality: \( x^2 - 5x + 6 < 0 \)</Question>  
<Correct Answer>The solution is \( 2 < x < 3 \), indicating that the values of \( x \) range between 2 and 3 exclusively.</Correct Answer>  
<Incorrect Answer>The solution is \( x = 3 \), as students may mistakenly believe the inequality only includes integer solutions within the interval. They treat the inequality like an equation, focusing only on integer values that solve the equation \( x^2 - 5x + 6 = 0 \), which are \( x = 2 \) and \( x = 3 \).</Incorrect Answer>  
"
864,864,Reads 0 on protractor as size of angle when angle is not in usual orientation,"<Construct Name>Reading angles using a protractor when the protractor is not aligned with the standard position</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>Measure the angle shown where the protractor is rotated: ![An image of a protractor with a vertex on the middle, one ray aligned with the 0/180 markings, and the other ray pointing between the 120/60 and 130/50 markings.]()</Question>  
<Correct Answer>\( 125^{\circ} \)</Correct Answer>  
<Incorrect Answer>\( 0^{\circ} \)</Incorrect Answer>  
"
865,865,Does not recognise a unit of mass,"<Construct Name>Understanding Units of Mass in Word Problems</Construct Name>

<Subject Name>Measurement and Units</Subject Name>

<Question>A bag of flour weighs 2 kilograms. If you buy 5 bags, what is the total mass in grams?</Question>

<Correct Answer>The total mass is \( 5 \times 2 = 10 \) kilograms. Since 1 kilogram is 1000 grams, the total mass is \( 10 \times 1000 = 10000 \) grams.</Correct Answer>

<Incorrect Answer>Some students might incorrectly add the numbers given: \( 5 + 2 = 7 \) and then convert directly thinking they need the sum in grams: \( 7 \times 1000 = 7000 \) grams without recognizing every bag weighs 2 kilograms.</Incorrect Answer>
"
866,866,Believes that the y intercept is where y = 0,"<Construct Name>Linear Equations and Graphing</Construct Name>
<Subject Name>Coordinate Geometry</Subject Name>
<Question>Consider the line given by the equation \( y = 3x + 5 \). Determine the y-intercept of this line.</Question>
<Correct Answer>(0, 5)</Correct Answer>
<Incorrect Answer>(5, 0)</Incorrect Answer>
"
867,867,When finding the area of a parallelogram does not understand which lengths to use,"<Construct Name>Calculate the area of a parallelogram with multiple dimensions given</Construct Name>  
<Subject Name>Geometry and Measurement</Subject Name>  
<Question>Find the area of a parallelogram where the base is 8 meters, the slanted side is 6 meters, and the perpendicular height to the base is 5 meters. What is the area of the parallelogram?</Question>  
<Correct Answer>\( 40 \mathrm{~m}^{2} \)</Correct Answer>  
<Incorrect Answer>\( 48 \mathrm{~m}^{2} \)</Incorrect Answer>
"
868,868,Believes a number raised to a power will always give a positive answer,"<Construct Name>Solving equations with exponents</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Which of these equations has at least one real solution? \( x^{3} = -64 \) or \( x^{4} = -64 \)</Question>  
<Correct Answer>\( x^{3} = -64 \)</Correct Answer>  
<Incorrect Answer>\( x^{4} = -64 \)</Incorrect Answer>  
"
869,869,Believes multiplying together prime factors that are not shared gives the highest common factor,"<Construct Name>Finding the highest common factor (HCF) </Construct Name>
<Subject Name>Number Theory </Subject Name>
<Question>Find the highest common factor of 18 and 24 using their prime factors. </Question>
<Correct Answer>The prime factorization of 18 is \(2 \times 3^2\) and of 24 is \(2^3 \times 3\). The common prime factor is \(2 \times 3\). Therefore, the highest common factor of 18 and 24 is \(2 \times 3 = 6\). </Correct Answer>
<Incorrect Answer>After finding the prime factors: 18 is \(2 \times 3^2\) and 24 is \(2^3 \times 3\). Multiplying the non-common prime factors gives \(3 \times 2^3 = 24\). </Incorrect Answer>
"
870,870,Only counts visible vertices,"<Construct Name>Identify and count the faces, vertices, and edges of a pyramid</Construct Name>  
<Subject Name>Names and Properties of 3D Shapes</Subject Name>  
<Question>Consider a square pyramid. How many vertices does this shape have?</Question>  
<Correct Answer>\( 5 \) </Correct Answer>  
<Incorrect Answer>\( 4 \) </Incorrect Answer>  
"
871,871,Does not include brackets when attempting to multiply an expression,"<Construct Name>Order of Operations in Algebraic Manipulations</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>A container holds a certain number of candies. If you triple the sum of these candies and an additional eight candies, you get a total of 42 candies. Which equation accurately represents this situation?</Question>
<Correct Answer>\( 3(c + 8) = 42 \)</Correct Answer>
<Incorrect Answer>\( 3c + 8 = 42 \)</Incorrect Answer>
"
872,872,Thinks angles can only be measured when one line is horizontal,"<Construct Name>Understanding and Measuring Angles in Various Orientations</Construct Name>
<Subject Name>Geometry</Subject Name>
<Question>In the diagram below, two lines intersect at a point to form several angles. If the red line is inclined at an angle with the horizontal, measure the angle formed between the blue line and the red line, given that neither line is horizontal. ![An image showing two intersecting lines, one red, and one blue, with a protractor superimposed around the vertex of the intersection, indicating an angle in the third quadrant of the protractor. The angle opens clockwise from the blue line to the red line.]()</Question>
<Correct Answer>\( 120^{\circ} \) </Correct Answer>
<Incorrect Answer>This cannot be measured because neither line is horizontal.</Incorrect Answer>
"
873,873,Believes that we cannot calculate the mean of negative numbers,"<Construct Name>Calculating the Mean of Negative Numbers</Construct Name>
<Subject Name>Statistics</Subject Name>
<Question>Calculate the mean of the following set of numbers: \(-4, -7, -10\).</Question>
<Correct Answer>The mean is calculated as follows:

\[
\text{Mean} = \frac{-4 + (-7) + (-10)}{3} = \frac{-21}{3} = -7
\]

Thus, the mean of the numbers is \(-7\).</Correct Answer>
<Incorrect Answer>Some students might believe that we cannot calculate the mean because the numbers are negative. They might incorrectly assume that the mean does not exist since the numbers are negative.</Incorrect Answer>
"
874,874,Mistakes the place value column of hundred thousands with millions,"<Construct Name>Reading and Writing Large Numbers</Construct Name>
<Subject Name>Number Sense</Subject Name>
<Question>What is the expanded form of the number \( 705432 \)?</Question>
<Correct Answer>\( 700000 + 5000 + 400 + 30 + 2 \)</Correct Answer>
<Incorrect Answer>\( 7000000 + 5000 + 400 + 30 + 2 \)</Incorrect Answer>
"
875,875,Believes vertically opposite angles sum to 360 degrees,"<Construct Name>Recognise the vertically opposite angles relationship</Construct Name>  
<Subject Name>Geometry - Angles and Lines</Subject Name>  
<Question>Two straight lines intersect to form an X shape. If angle A is \(110^\circ\), what is the measure of angle B, which is vertically opposite to angle A?</Question>  
<Correct Answer>Angle B is also \(110^\circ\) because vertically opposite angles are equal.</Correct Answer>  
<Incorrect Answer>Angle B is \(250^\circ\) because the vertically opposite angles sum to \(360^\circ\) (using \(360^\circ - 110^\circ = 250^\circ\)).</Incorrect Answer>  
"
876,876,Believes squaring a negative number just changes the sign,"<Construct Name>Solving Quadratic Equations</Construct Name>

<Subject Name>Algebra</Subject Name>

<Question>Consider the quadratic equation \( x^2 + 6x + 9 = 16 \). Solve for \( x \).</Question>

<Correct Answer>The correct approach is to first simplify the equation:

\[
x^2 + 6x + 9 = 16 \\
x^2 + 6x + 9 - 16 = 0 \\
x^2 + 6x - 7 = 0
\]

Next, we can factor the equation:

\[
(x + 7)(x - 1) = 0
\]

Setting each factor equal to zero gives us the solutions:

\[
x + 7 = 0 \quad \text{or} \quad x - 1 = 0
\]

Thus, \( x = -7 \) or \( x = 1 \).</Correct Answer>

<Incorrect Answer>The incorrect approach based on the misconception might be:

First, rearrange the equation:

\[
x^2 + 6x + 9 = 16 \\
x^2 + 6x + 9 - 16 = 0 \\
x^2 + 6x - 7 = 0
\]

Then when attempting to factor or solve, the student may just change the sign of the square of terms:

Let’s say a student finds an incorrect term from factoring method:

\[
x^2 + 6x = 7 \quad \Rightarrow \quad x(x + 6) = 7 \quad \Rightarrow \quad x = 7
\]

This student might think, due to the misconception, that squaring \( x \) changes only the sign of \( x \). Therefore, they potentially arrive at \( x = -7 \) or \( x = 7 \) due to treating square as sign changer without factoring correctly.</Incorrect Answer>
"
877,877,Does not convert measurements to have the same units before calculating area or volume,"<Construct Name>Calculate the surface area of a cylinder with different unit measures for height and radius </Construct Name> 
<Subject Name>Surface Area of Solids </Subject Name> 
<Question>Ben needs to wrap a cylindrical can with paper, but first he needs to calculate its surface area. The can has a radius of \( 4 \mathrm{~cm} \) and a height of \( 120 \mathrm{~mm} \). What is the total surface area of the can in square centimeters?</Question> 
<Correct Answer>\( 2\pi \times 4 \times 16 + 2\pi \times 4^2 = 160\pi \approx 502.65 \mathrm{~cm}^{2} \) </Correct Answer> 
<Incorrect Answer>\( 2\pi \times 4 \times 120 + 2\pi \times 4^2 = 992\pi \approx 3116.65 \mathrm{~cm}^{2} \) </Incorrect Answer>
"
878,878,"Counts on by 1, when asked to count forward/backwards in a step other than 1","<Construct Name> Counting forwards in steps other than one </Construct Name>  
<Subject Name> Counting </Subject Name>  
<Question> Jamie is counting forwards in steps of \( 7 \). He starts at the number \( 203 \). What is the next number he will say? </Question>  
<Correct Answer> \( 210 \) </Correct Answer>  
<Incorrect Answer> \( 204 \) </Incorrect Answer>  
"
879,879,Thinks you apply one inverse operation to one term and the other inverse operation to the other term,"<Construct Name>Solving one-step equations using inverse operations </Construct Name>

<Subject Name>Algebra </Subject Name>

<Question>Solve the equation: \( 3x + 5 = 20 \). </Question> 

<Correct Answer>
1. Subtract 5 from both sides to isolate the term with the variable: 

   \[
   3x + 5 - 5 = 20 - 5 
   \]

   \[
   3x = 15 
   \]

2. Then, divide both sides by 3 to solve for \( x \):

   \[
   \frac{3x}{3} = \frac{15}{3} 
   \]

   \[
   x = 5 
   \]
</Correct Answer>

<Incorrect Answer>
1. Subtract 5 from the constant term and divide the variable term by 3 separately:

   \[
   3x + (5 - 5) = (20 - 5) 
   \]

   \[
   3x + 0 = 15 
   \]

2. Incorrectly divide both sides by 3, thinking the equation still involves \( x \):

   \[
   x + 0 = 5 
   \]

   \[
   x = 5 
   \]

   Note: While this coincidentally yields the correct numeric value for \( x \), the process ignores the correct handling of operations.
</Incorrect Answer>
"
880,880,Thinks a higher average means more consistent data,"<Construct Name>Variability and spread in data </Construct Name>  
<Subject Name>Statistics: Analyzing Data Sets </Subject Name>  
<Question>Two athletes, Alex and Jamie, participated in multiple races, and their race times were recorded.  
The mean time and range of their race times are shown below. Who was more consistent in their performance?  
\[
\begin{tabular}{|c|c|c|}
\hline Athlete & Mean Time (minutes) & Range (minutes) \\
\hline Alex & \( 8 \) & \( 2 \) \\
\hline Jamie & \( 7 \) & \( 5 \) \\
\hline
\end{tabular}
\]  
</Question>  
<Correct Answer>Alex was more consistent because their range is lower, indicating less variability in their race times. </Correct Answer>  
<Incorrect Answer>Jamie was more consistent because their mean time is lower. </Incorrect Answer>  
"
