,MisconceptionId,MisconceptionName,response
213,213,Thinks there are 10 mg in a gram,"<Construct Name>Convert grams to milligrams</Construct Name>
<Subject Name>Weight Units</Subject Name>
<Question>How many milligrams are there in 25 grams?</Question>
A. 250 mg  
B. 2,500 mg  
C. 25,000 mg  
D. 250,000 mg  

<Correct Answer>C. 25,000 mg</Correct Answer>
<Incorrect Answer>A. 250 mg</Incorrect Answer>
"
214,214,Does not understand the 'less than' inequality notation,"Misconception: Does not understand the 'less than' inequality notation

<Construct Name>Solving Linear Inequalities</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>
Emily is saving money to buy a new bicycle. She saves \$15 each week. If she wants to spend less than \$150 on the bicycle, what is the maximum number of weeks \( w \) Emily can save?

</Question>
<Correct Answer>\( w < 10 \)</Correct Answer>
<Incorrect Answer>\( w > 10 \)</Incorrect Answer>
"
215,215,"When asked for a specific term in a sequence, just gives the position number","**Misconception:** When asked for a specific term in a sequence, just gives the position number

<Construct Name>Identify the nth Term of an Arithmetic Sequence</Construct Name>
<Subject Name>Sequences and Series</Subject Name>
<Question>Consider the arithmetic sequence where the first term is \(4\) and each subsequent term increases by \(3\). What is the \(6^{th}\) term of the sequence?

A) \(6\)  
B) \(19\)  
C) \(22\)  
D) \(4\)  
</Question>
<Correct Answer>B) \(19\)</Correct Answer>
<Incorrect Answer>A) \(6\)</Incorrect Answer>
"
216,216,Believes the smallest number in a set of numbers is always their highest common factor,"**Misconception:** Believes the smallest number in a set of numbers is always their highest common factor

<Construct Name>Determine the Highest Common Factor (HCF) of Multiple Integers</Construct Name>  
<Subject Name>Number Theory</Subject Name>  
<Question>Emma is given three numbers: 8, 12, and 20. She believes that the HCF of these numbers is the smallest number in the set. What is the actual HCF of 8, 12, and 20?</Question>  
<Correct Answer>4</Correct Answer>  
<Incorrect Answer>8</Incorrect Answer>
"
217,217,"When adding fractions, adds the numerators and denominators","Misconception: When adding fractions, adds the numerators and denominators

<Construct Name>Add fractions with unlike denominators without finding a common denominator</Construct Name>
<Subject Name>Adding and Subtracting Fractions</Subject Name>
<Question>Calculate the sum of:
\(
\frac{1}{2} + \frac{1}{3}
\)

A) \(\frac{2}{5}\)  
B) \(\frac{5}{6}\)</Question> 
<Correct Answer> B) \(\frac{5}{6}\) </Correct Answer>
<Incorrect Answer> A) \(\frac{2}{5}\) </Incorrect Answer>
"
218,218,Does not interpret a sloping gradient as a change in rate,"**Misconception:** Does not interpret a sloping gradient as a change in rate

<Construct Name>Interpret the slope of a graph as the rate of change</Construct Name>
<Subject Name>Linear Relationships and Rate of Change</Subject Name>
<Question>Sarah is monitoring the temperature of a cup of coffee as it cools over time. The graph below shows the temperature \( (T) \) in degrees Celsius versus time \( (t) \) in minutes.

![Temperature-Time Graph](https://example.com/temperature-time-graph.png)

Based on the graph, which of the following statements best describes how Sarah's coffee is cooling?</Question>
<Correct Answer>
- **D.** The rate at which the coffee is cooling is decreasing over time.
</Correct Answer>
<Incorrect Answer>
- **A.** The coffee is cooling at a constant rate.
</Incorrect Answer>

**Explanation:**
- **Correct Answer:** The sloping gradient of the temperature-time graph becomes less steep as time progresses, indicating that the rate of cooling is slowing down.
- **Incorrect Answer:** Misinterpreting the sloping gradient as a constant rate of cooling, ignoring the change in the slope over time.
"
219,219,Does not know that a right angle is 90 degrees,"Misconception: Does not know that a right angle is 90 degrees

<Construct Name>Solving for angles in a right-angled triangle using angle relationships</Construct Name>
<Subject Name>Triangle Geometry</Subject Name>
<Question>
In triangle ABC, angle C is a right angle. Angle A is twice the measure of angle B. What is the measure of angle B?
</Question>
<Correct Answer>30 degrees</Correct Answer>
<Incorrect Answer>45 degrees</Incorrect Answer>
"
220,220,Only multiplies the first term in the expansion of a bracket,"Misconception: Only multiplies the first term in the expansion of a bracket

<Construct Name>Apply the distributive property to expand and simplify linear expressions</Construct Name>
<Subject Name>Expanding Brackets</Subject Name>
<Question>Expand the expression \( 6(2m - 5) \). What is the expanded form?</Question>
<Correct Answer>\(12m - 30\)</Correct Answer>
<Incorrect Answer>\(12m - 5\)</Incorrect Answer>
"
221,221,Thinks ratios are written as 1:total,"**Misconception:** Thinks ratios are written as 1:total

<Construct Name>Analyze ingredient proportions in recipe formulations</Construct Name>
<Subject Name>Ratios and Proportions in Culinary Mathematics</Subject Name>
<Question>  
A smoothie recipe calls for 4 cups of fruit and 1 cup of yogurt. What is the ratio of fruit to yogurt?

**Options:**  
a) \(4 : 1\)  
b) \(1 : 5\)  
c) \(1 : 4\)  
d) \(5 : 1\)  
</Question>
<Correct Answer>a) \(4 : 1\)</Correct Answer>
<Incorrect Answer>b) \(1 : 5\)</Incorrect Answer>
"
222,222,Does not know the meaning of absolute value,"**Misconception:** Does not know the meaning of absolute value

<Construct Name>Evaluate and interpret absolute value equations</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>Solve for \( x \): \( |2x - 6| = 8 \).

A) \( x = 7 \) or \( x = -1 \)

B) \( x = 1 \) or \( x = -7 \)

C) \( x = 7 \)

D) \( x = -1 \)</Question> 
<Correct Answer>A) \( x = 7 \) or \( x = -1 \)</Correct Answer>
<Incorrect Answer>C) \( x = 7 \)</Incorrect Answer>

**Explanation:**

- **Correct Solution:**  
  To solve \( |2x - 6| = 8 \), set up two separate equations:
  \[
  2x - 6 = 8 \quad \text{or} \quad 2x - 6 = -8
  \]
  - **First equation:**  
    \( 2x - 6 = 8 \)  
    \( 2x = 14 \)  
    \( x = 7 \)
  
  - **Second equation:**  
    \( 2x - 6 = -8 \)  
    \( 2x = -2 \)  
    \( x = -1 \)
  
  **Solutions:** \( x = 7 \) or \( x = -1 \)

- **Incorrect Solution (Resulting from Misunderstanding Absolute Value):**  
  If a student does not understand that absolute value equations have two solutions, they might solve only one equation:
  \[
  2x - 6 = 8 \Rightarrow 2x = 14 \Rightarrow x = 7
  \]
  **Solution:** \( x = 7 \)
"
223,223,Mixes up cubing with multiplying by 10,"**Misconception**: Mixes up cubing with multiplying by 10

<Construct Name>Calculate the volume of a cube</Construct Name>
<Subject Name>Geometry - Volume of Cubes</Subject Name>
<Question>A cube has an edge length of 50 units. What is its volume?</Question>
<Correct Answer>125,000 cubic units</Correct Answer>
<Incorrect Answer>500,000 cubic units</Incorrect Answer>

**Explanation**:
- **Construct Name**: This problem involves calculating the volume of a cube, which requires cubing the edge length.
- **Subject Name**: It falls under Geometry, specifically dealing with the volume of three-dimensional shapes.
- **Question**: The problem asks for the volume of a cube with a given edge length.
- **Correct Answer**: Volume = edge³ = 50³ = 125,000 cubic units.
- **Incorrect Answer**: By mistakenly multiplying the edge length by 10 instead of cubing, a student might calculate 50 × 10 = 500, leading to 500 × 1,000 = 500,000 cubic units.

**Multiple-Choice Format**:

What is the volume of a cube with an edge length of 50 units?

A) 5,000 cubic units  
B) 50,000 cubic units  
C) 125,000 cubic units  
D) 500,000 cubic units  

**Correct Answer**: C) 125,000 cubic units  
**Incorrect Answer**: D) 500,000 cubic units
"
224,224,Forgets to swap the sign of roots when placing into brackets,"Misconception: Forgets to swap the sign of roots when placing into brackets

<Construct Name>Constructing the Equation of a Parabola from Given X-Intercepts</Construct Name>
<Subject Name>Quadratic Functions and Graphing</Subject Name>
<Question>If a parabola intersects the x-axis at \( x = -4 \) and \( x = 2 \), what is the factorised form of its equation?</Question>
<Correct Answer>\( y = (x + 4)(x - 2) \)</Correct Answer>
<Incorrect Answer>\( y = (x - 4)(x + 2) \)</Incorrect Answer>
"
225,225,Confuses frequency of one class with cumulative frequency,"**Misconception:** Confuses frequency of one class with cumulative frequency

<Construct Name>Understand and calculate cumulative frequency from a frequency distribution</Construct Name>
<Subject Name>Statistics (Descriptive Statistics)</Subject Name>
<Question>A school conducted a survey to find out the number of books read by 40 students in a month. The frequency distribution is shown below:

\[
\begin{tabular}{|c|c|c|}
\hline 
Number of Books & Frequency & Cumulative Frequency \\ 
\hline 
0-2 & 10 & \bigstar \\ 
\hline 
3-5 & 12 & \\ 
\hline 
6-8 & 8 & \\ 
\hline 
9-11 & 5 & \\ 
\hline 
TOTAL & 40 & \\ 
\hline 
\end{tabular}
\]

What should replace the star (\(\bigstar\)) in the cumulative frequency column for the first class (0-2 books)? </Question>
<Correct Answer>12</Correct Answer>
<Incorrect Answer>10</Incorrect Answer>
"
226,226,Thinks rectangles have line symmetry in the diagonals ,
227,227,Ignores a more than question and just states one of the values,
228,228,Divides rather than subtracts when given the command 'less than',
229,229,Does not account for scale on diagram,
230,230,Thinks 1l = 1 cubic metre,"**Misconception:** Thinks 1 litre = 1 cubic metre

<Construct Name>Convert between Litres and Cubic Metres</Construct Name>  
<Subject Name>Volume and Capacity Units</Subject Name>  
<Question>  
Emma is filling a large aquarium that holds \( 250 \) litres of water. She wants to know how much space the aquarium will occupy in cubic metres. Which of the following is the correct volume of the aquarium in cubic metres?

A) \( 0.25 \) m³  
B) \( 2.5 \) m³  
C) \( 25 \) m³  
D) \( 250 \) m³  
</Question>  
<Correct Answer>A) \( 0.25 \) m³</Correct Answer>  
<Incorrect Answer>D) \( 250 \) m³</Incorrect Answer>
"
231,231,Thinks we can't write an equivalent multiplication sum for a division sum by using a reciprocal,"<Construct Name>Expressing Division as Multiplication by Reciprocal</Construct Name>
<Subject Name>Fractions and Proportional Reasoning</Subject Name>
<Question>Solve for \( x \) in the equation:
\[
x \div 4 = 5
\]
What is the value of \( x \)?</Question>
<Correct Answer>20</Correct Answer>
<Incorrect Answer>1.25</Incorrect Answer>
"
232,232,"When dividing by a fraction, switches to multiplication without also using the reciprocal","**Misconception**: When dividing by a fraction, switches to multiplication without also using the reciprocal

<Construct Name>Calculate the required time using rate and distance involving fractional rates</Construct Name>
<Subject Name>Rate and Speed Problems</Subject Name>
<Question>A cyclist travels a distance of 45 kilometers at a constant speed of \(\frac{3}{5}\) kilometers per minute. How long does the journey take?</Question>
<Correct Answer>(A) \(75\) minutes</Correct Answer>
<Incorrect Answer>(B) \(27\) minutes</Incorrect Answer>
"
233,233,"Cannot estimate the relative volume order, for different objects","Misconception: Cannot estimate the relative volume order, for different objects

<Construct Name>Compare and order the volumes of various objects</Construct Name>
<Subject Name>Comparing Volumes of 3D Shapes</Subject Name>
<Question>Four containers are shown: a small cup, a medium vase, a large storage box, and an extra-large aquarium. The corresponding volumes are 250 cm³, 1,500 cm³, 10,000 cm³, and 50,000 cm³. Which volume is most likely associated with the medium vase?</Question>
<Correct Answer>A) 1,500 cm³</Correct Answer>
<Incorrect Answer>B) 250 cm³</Incorrect Answer>
"
234,234,Subtracts instead of adds,"Misconception: Subtracts instead of adds

<Construct Name>Setting up and solving additive word problems</Construct Name>
<Subject Name>Word Problems in Arithmetic</Subject Name>
<Question>Maria has 15 stickers in her collection. She buys 9 more stickers from the store. How many stickers does Maria have now?

A) 6  
B) 24  
C) 135  
D) 4  
</Question>
<Correct Answer>B) 24</Correct Answer>
<Incorrect Answer>A) 6</Incorrect Answer>
"
235,235,Thinks adjacent angles are equal,"**Misconception:** Thinks adjacent angles are equal

<Construct Name>Linear Pair of Adjacent Angles: Supplementary Angles</Construct Name>
<Subject Name>Plane Geometry (Properties of Angles)</Subject Name>
<Question>In a linear pair of adjacent angles, one angle measures 110 degrees. What is the measure of the other angle?

A) 110 degrees  
B) 70 degrees  
C) 90 degrees  
D) 180 degrees</Question>
<Correct Answer>B) 70 degrees</Correct Answer>
<Incorrect Answer>A) 110 degrees</Incorrect Answer>

**Explanation:**

- **Correct Solution:** Adjacent angles that form a linear pair are supplementary, meaning their measures add up to 180 degrees. Therefore, if one angle is 110 degrees, the other angle is \(180^\circ - 110^\circ = 70^\circ\).

- **Incorrect Solution (Resulting from Misconception):** Believing that adjacent angles are equal, the student would incorrectly assume the other angle also measures 110 degrees.
"
236,236,Thinks corresponding angles sum to 180 degrees,"**Misconception:** Thinks corresponding angles sum to 180 degrees

<Construct Name>Determine the Measure of Corresponding Angles</Construct Name>
<Subject Name>Geometry: Parallel Lines and Transversals</Subject Name>
<Question>Two parallel lines are intersected by a transversal. If one of the corresponding angles measures \( 65^\circ \), what is the measure of its corresponding angle?</Question>

<Correct Answer>
A) \( 65^\circ \)  
B) \( 115^\circ \)  
C) \( 90^\circ \)  
D) \( 180^\circ \)  
</Correct Answer>

<Incorrect Answer>
A) \( 65^\circ \)  
B) \( 115^\circ \)  
C) \( 90^\circ \)  
D) \( 180^\circ \)  
</Incorrect Answer>

**Explanation:**

- **Correct Answer:**  
  The measure of corresponding angles is equal when the lines are parallel. Therefore, the corresponding angle is \( 65^\circ \).  
  *Correct Choice:* **A) \( 65^\circ \)**

- **Incorrect Answer (Resulting from Misconception):**  
  If a student believes that corresponding angles sum to \( 180^\circ \), they would calculate the corresponding angle as \( 180^\circ - 65^\circ = 115^\circ \).  
  *Incorrect Choice:* **B) \( 115^\circ \)**
"
