,MisconceptionId,MisconceptionName,response
136,136,Does not recognise a reciprocal equation,"<Construct Name>Understanding and Solving Reciprocal Equations </Construct Name>  
<Subject Name>Algebra </Subject Name>  
<Question>Solve the equation: \( \frac{1}{x} + 3 = 5 \).
</Question>  
<Correct Answer>Subtract 3 from both sides: \( \frac{1}{x} = 2 \).  
Take the reciprocal of both sides: \( x = \frac{1}{2} \).  
Thus, the correct answer is \( x = \frac{1}{2} \).  
</Correct Answer>  
<Incorrect Answer>Combine terms incorrectly assuming reciprocal properties:  
Mistakenly add the reciprocal of 3 to both sides: \( \frac{1}{x} + \frac{1}{3} = 5 \).    
Then solve as if the equation is \( \frac{1}{x} = 5 - \frac{1}{3} \).  
This leads to an incorrect reciprocal solution, potentially like \( x = 3 - \frac{1}{5} \),  
which is erroneous.  
</Incorrect Answer>  
"
137,137,Does not know the meaning of the word identity ,"<Construct Name>Recognise and apply trigonometric identities </Construct Name>  
<Subject Name>Trigonometry </Subject Name>  
<Question>Jacob is solving a problem on trigonometric identities. He writes \( \sin^2 \theta + \cos^2 \theta \underset{\star}{2} 1 \) and says a trigonometric identity sign should replace the star. He then writes \( \tan^2 \theta + 1 \underset{\star} 1 + \tan^2 \theta \) and says an identity sign should replace this star as well. Is Jacob correct in both cases? </Question>  
<Correct Answer>Only the first statement is an identity: \( \sin^2 \theta + \cos^2 \theta = 1 \) is correct. The second one is not an identity. </Correct Answer>  
<Incorrect Answer>Both statements are identities. </Incorrect Answer>  
"
138,138,"When solving a problem using written division (bus-stop method), does the calculation from right to left","<Construct Name>Divide decimal numbers by integers using short division</Construct Name>  
<Subject Name>Written Division</Subject Name>  
<Question>\(\square \div 4 = 8.75\)  

Find the original number.\</Question>  
<Correct Answer>\(35\)</Correct Answer>  
<Incorrect Answer>\(10.85\)</Incorrect Answer>  
"
139,139,Thinks triple means add three,"<Construct Name>Understanding and Applying the Concept of Multiplication</Construct Name>  
<Subject Name>Basic Arithmetic Operations</Subject Name>  
<Question>Michael has 5 apples. He decides to triple the number of apples he has. How many apples does Michael have now?</Question>  
<Correct Answer>15 apples</Correct Answer>  
<Incorrect Answer>8 apples</Incorrect Answer>  
"
140,140,Believes cumulative frequency is plotted at the lower bound of the class,"<Construct Name>Understanding and Plotting Cumulative Frequency </Construct Name>  
<Subject Name>Statistics - Cumulative Frequency Diagram </Subject Name>  
<Question>Emma has been given the following grouped data on the ages of participants at an event:
- \(10 \leq \text{Age} < 20\): 5 people
- \(20 \leq \text{Age} < 30\): 12 people
- \(30 \leq \text{Age} < 40\): 23 people
- \(40 \leq \text{Age} < 50\): 9 people

Emma needs to draw a cumulative frequency graph. At which age should she plot the cumulative frequency for the group \(20 \leq \text{Age} < 30\)? </Question>  
<Correct Answer>30 </Correct Answer>  
<Incorrect Answer>20 </Incorrect Answer>  
"
141,141,"In completed square form, confuses the x and y coordinates of the turning point","<Construct Name>Identify the turning point of a quadratic graph given in completed square form.</Construct Name>

<Subject Name>Understanding Graphical Transformations of Quadratic Functions</Subject Name>

<Question>Given the quadratic function in its completed square form \( y = (x - 4)^2 + 5 \), find the coordinates of the turning point of the graph.</Question> 

<Correct Answer>(4, 5)</Correct Answer>

<Incorrect Answer>(5, 4)</Incorrect Answer>
"
142,142,"When given a linear sequence, cannot match it to a visual pattern","<Construct Name>Recognizing arithmetic sequences in visual patterns </Construct Name>  
<Subject Name>Arithmetic Sequences </Subject Name>  
<Question>\(5, 8, 11, 14, \ldots \text{ ?}\)

Which pattern matches the sequence above? </Question>  
<Correct Answer>![Arranged blue hexagons in increasing groups: the first group has 5 hexagons, the second has 8 hexagons (forming a larger hexagonal shape), and the third group has 11 hexagons continuing the hexagonal pattern.]() </Correct Answer>  
<Incorrect Answer>![Arranged black circles in increasing triangular numbers: the first group forms a single circle, the second group forms 3 circles making a small triangle, and the third group forms 6 circles continuing the triangular pattern.]() </Incorrect Answer>  
"
143,143,"Thinks that when you cancel identical terms from the numerator and denominator, they just disappear","<Construct Name>Simplify a rational expression by factoring and canceling common factors </Construct Name>
<Subject Name>Simplifying Rational Expressions </Subject Name>
<Question>Simplify the following, if possible: \( \frac{x^{2} - 9x + 14}{x - 7} \) </Question>
<Correct Answer>\( x - 2 \) </Correct Answer>
<Incorrect Answer>1 </Incorrect Answer>
"
144,144,Mixes up the x and y values of the coordinates,"<Construct Name>Plot Points on the Cartesian Plane </Construct Name>
<Subject Name>Coordinate Geometry </Subject Name>
<Question>Plot the point \( (3, 5) \) on the Cartesian plane. What quadrant does it lie in? </Question> 
<Correct Answer>The point \( (3, 5) \) lies in Quadrant I. </Correct Answer>
<Incorrect Answer>The point \( (5, 3) \) lies in Quadrant I. </Incorrect Answer>
"
145,145,Does not know how to convert percentages with a decimal point into decimals,"<Construct Name>Convert percentages to decimals</Construct Name>
<Subject Name>Percentages and Decimals</Subject Name>
<Question>If a product is discounted by 15.5%, express this percentage as a decimal.</Question>
<Correct Answer>\( 0.155 \)</Correct Answer>
<Incorrect Answer>\( 1.55 \)</Incorrect Answer>
"
146,146,Has multiplied by the root power,"<Construct Name>Recognize other roots of numbers </Construct Name>  
<Subject Name>Square Roots, Cube Roots, etc. </Subject Name>  
<Question>\( \sqrt[3]{64}=? \) </Question>  
<Correct Answer>\( 4 \) </Correct Answer>  
<Incorrect Answer>\( 192 \) </Incorrect Answer>  

Misconception: In this problem, students might mistakenly multiply the base (4) by the cube root (3), leading to an incorrect result. The correct method involves finding which number, when multiplied by itself three times, results in 64.
"
147,147,Multiplies instead of dividing when distributing a total amount,"<Construct Name>Distribute a total amount equally</Construct Name>  
<Subject Name>Division and Distribution Applications</Subject Name>  
<Question>A manager needs to distribute a total bonus of $450 equally among 9 employees. How much bonus does each employee receive?</Question>  
<Correct Answer>Each employee receives $50.</Correct Answer>  
<Incorrect Answer>Each employee receives $4050.</Incorrect Answer>  

Explanation: The student might multiply $450 by 9 instead of dividing it by 9, leading to the misconception where distributing a total amount equally involves multiplication rather than division.
"
148,148,Confuses theoretical and experimental probability,"<Construct Name>Understanding Probability: Theoretical vs Experimental</Construct Name>  
<Subject Name>Probability</Subject Name>  
<Question>Consider a fair six-sided die. The die is rolled 60 times, and the number 4 is rolled 12 times. What is the theoretical probability of rolling a 4, and what is the experimental probability of rolling a 4 based on this experiment?</Question>  
<Correct Answer>The theoretical probability of rolling a 4 is \( \frac{1}{6} \) or approximately 0.167. The experimental probability of rolling a 4 is \( \frac{12}{60} = 0.2 \).</Correct Answer>  
<Incorrect Answer>Theoretical and experimental probabilities both are \( \frac{1}{6} \) or approximately 0.167.</Incorrect Answer>  
"
149,149,Believes P(success) in probability notation means the number of successes,"<Construct Name>Understanding Probability Notation in Context </Construct Name>  
<Subject Name>Probability and Statistics </Subject Name>  
<Question>If you roll a fair six-sided die 60 times, what is the probability of rolling a number greater than 4? Express your answer in terms of \( P(\text{success}) \). </Question>  
<Correct Answer>\( P(\text{success}) = \frac{1}{3} \) </Correct Answer>  
<Incorrect Answer>\( P(\text{success}) = 20 \) </Incorrect Answer>  
"
150,150,Confuses written 'teen' numbers with their corresponding single-digit number,"<Construct Name>Addition of written numbers </Construct Name>
<Subject Name>Basic Arithmetic Operations </Subject Name>
<Question>What is thirteen plus seven? </Question>
<Correct Answer>Twenty </Correct Answer>
<Incorrect Answer>Ten </Incorrect Answer>
"
151,151,"When dividing decimals, does not realize that the order and position of the digits (relative to each other) has to remain constant.","<Construct Name>Dividing a decimal to find unit rate</Construct Name>  
<Subject Name>Multiplying and Dividing with Decimals</Subject Name>  
<Question>If a car travels 23.6 miles using 0.2 gallons of fuel, what is the fuel efficiency (in miles per gallon) of the car?</Question>  
<Correct Answer>\(118\) miles per gallon</Correct Answer>  
<Incorrect Answer>\(11.8\) miles per gallon</Incorrect Answer>  
"
152,152,"Believes that the smaller a divisor is, the smaller the answer will be","<Construct Name>Understanding Division and Its Effects</Construct Name>
<Subject Name>Arithmetic Operations</Subject Name>
<Question>Amy wants to divide her collection of 120 marbles into equal groups. She needs to decide whether to divide them into groups of 10 or groups of 2. She believes that by dividing by 2, she will get fewer groups than dividing by 10. How many groups will each divisor create?</Question> 
<Correct Answer>Dividing by 10 will result in 12 groups, and dividing by 2 will result in 60 groups.</Correct Answer>
<Incorrect Answer>Dividing by 10 will result in 60 groups and dividing by 2 will result in 12 groups.</Incorrect Answer>
"
153,153,"When dividing decimals with the same number of decimal places as each other, assumes the answer also has the same number of decimal places","<Construct Name>Divide two decimals with the same number of decimal places</Construct Name>  
<Subject Name>Multiplying and Dividing with Decimals</Subject Name>  
<Question>\( 1.2 \div 0.4 = \)</Question>  
<Correct Answer>\( 3 \)</Correct Answer>  
<Incorrect Answer>\( 0.3 \)</Incorrect Answer>  

<Construct Name>Divide two decimals with the same number of decimal places</Construct Name>  
<Subject Name>Multiplying and Dividing with Decimals</Subject Name>  
<Question>\( 2.4 \div 0.8 = \)</Question>  
<Correct Answer>\( 3 \)</Correct Answer>  
<Incorrect Answer>\( 0.3 \)</Incorrect Answer>
"
154,154,Assumes an angle has been split into equal parts,"<Construct Name>Angle Bisector in Geometry Problems </Construct Name>

<Subject Name>Basic Geometry </Subject Name>

<Question>In the following diagram, line segment \(AD\) bisects \(\angle BAC\). If \(\angle BAD = 30^{\circ}\), what is \(\angle BAC\)? ![not to scale diagram] </Question>

<Correct Answer>\( 60^{\circ} \) </Correct Answer>

<Incorrect Answer>\( 30^{\circ} \) </Incorrect Answer>
"
155,155,Forgets to apply inverse trigonometric function when finding an angle,"<Construct Name>Finding the value of an angle using trigonometric ratios</Construct Name>
<Subject Name>Trigonometric Ratios and Inverse Functions</Subject Name>
<Question>In a right-angled triangle, the length of the opposite side to angle \( \theta \) is 3 units and the hypotenuse is 5 units. What is the measure of angle \( \theta \) in degrees?</Question>
<Correct Answer>\( \theta = \arcsin\left(\frac{3}{5}\right) \approx 36.87^\circ \) </Correct Answer>
<Incorrect Answer>\( \theta = \frac{3}{5} = 0.6 \) </Incorrect Answer>
"
156,156,Confuses the graph of a linear equation with a quadratic equation,"<Construct Name>Understanding and distinguishing the shapes of graphs for different types of equations</Construct Name>  
<Subject Name>Graphing Linear and Quadratic Equations</Subject Name>  
<Question>Given the equation \(y = x^2 - 2x + 1\), what does the graph of this equation look like?</Question>  
<Correct Answer>A parabola opening upwards</Correct Answer>  
<Incorrect Answer>A straight line</Incorrect Answer>  
"
157,157,Believes squared units can be used to measure lengths,"<Construct Name>Calculating Perimeter and Area of Rectangles</Construct Name>  
<Subject Name>Geometry and Measurement</Subject Name>  
<Question>A rectangle has a length of \( 5 \, \text{m} \) and a width of \( 3 \, \text{m} \). What is the length of the perimeter of this rectangle?</Question>  
<Correct Answer>\( 16 \, \text{m} \)</Correct Answer>  
<Incorrect Answer>\( 16 \, \text{m}^2 \)</Incorrect Answer>  
"
